ensembl_gene_ID,kegg_ID
"ENSBTAG00000053107","bta:287012"
"ENSBTAG00000010677","bta:535165"
"ENSBTAG00000046799","bta:100336249"
"ENSBTAG00000005049","bta:532587"
"ENSBTAG00000015485","bta:515846"
"ENSBTAG00000051102","bta:519188"
"ENSBTAG00000048041","bta:100125305"
"ENSBTAG00000005041","bta:617324"
"ENSBTAG00000054773","bta:537885"
"ENSBTAG00000055217","bta:785565"
"ENSBTAG00000024485","bta:511387"
"ENSBTAG00000000771","bta:282215"
"ENSBTAG00000005909","bta:613665"
"ENSBTAG00000053959","bta:613938"
"ENSBTAG00000009159","bta:531240"
"ENSBTAG00000019066","bta:618107"
"ENSBTAG00000031150","bta:767918"
"ENSBTAG00000020759","bta:531802"
"ENSBTAG00000022167","bta:534558"
"ENSBTAG00000000695","bta:506577"
"ENSBTAG00000009650","bta:617299"
"ENSBTAG00000014064","bta:404193"
"ENSBTAG00000000011","bta:511957"
"ENSBTAG00000030855","bta:615934"
"ENSBTAG00000004705","bta:538495"
"ENSBTAG00000005892","bta:504509"
"ENSBTAG00000015837","bta:408007"
"ENSBTAG00000014175","bta:510201"
"ENSBTAG00000003726","bta:539174"
"ENSBTAG00000011795","bta:319097"
"ENSBTAG00000011192","bta:785030"
"ENSBTAG00000000381","bta:539534"
"ENSBTAG00000030749","bta:317659"
"ENSBTAG00000019988","bta:532029"
"ENSBTAG00000009649","bta:509524"
"ENSBTAG00000039194","bta:618236"
"ENSBTAG00000020990","bta:767936"
"ENSBTAG00000013118","bta:414345"
"ENSBTAG00000014612","bta:510083"
"ENSBTAG00000006925","bta:615527"
"ENSBTAG00000008778","bta:523460"
"ENSBTAG00000009848","bta:767929"
"ENSBTAG00000006744","bta:540861"
"ENSBTAG00000004358","bta:538772"
"ENSBTAG00000005396","bta:539914"
"ENSBTAG00000008774","bta:100336419"
"ENSBTAG00000044166","bta:783703"
"ENSBTAG00000007387","bta:614069"
"ENSBTAG00000003865","bta:281038"
"ENSBTAG00000007758","bta:506061"
"ENSBTAG00000007386","bta:528425"
"ENSBTAG00000012181","bta:281788"
"ENSBTAG00000012682","bta:526874"
"ENSBTAG00000000369","bta:538419"
"ENSBTAG00000004958","bta:616515"
"ENSBTAG00000004361","bta:617314"
"ENSBTAG00000021573","bta:525161"
"ENSBTAG00000000500","bta:525027"
"ENSBTAG00000011267","bta:538836"
"ENSBTAG00000007837","bta:506381"
"ENSBTAG00000019997","bta:281549"
"ENSBTAG00000043958","bta:614879"
"ENSBTAG00000023445","bta:785659"
"ENSBTAG00000031363","bta:505375"
"ENSBTAG00000010688","bta:617114"
"ENSBTAG00000004362","bta:540261"
"ENSBTAG00000054688","bta:541256"
"ENSBTAG00000034384","bta:536340"
"ENSBTAG00000004134","bta:768069"
"ENSBTAG00000054520","bta:508149"
"ENSBTAG00000005736","bta:522893"
"ENSBTAG00000000320","bta:517788"
"ENSBTAG00000001153","bta:533595"
"ENSBTAG00000020367","bta:522345"
"ENSBTAG00000009874","bta:789590"
"ENSBTAG00000010006","bta:616813"
"ENSBTAG00000001331","bta:100335773"
"ENSBTAG00000034665","bta:521059"
"ENSBTAG00000005567","bta:614525"
"ENSBTAG00000031435","bta:783831"
"ENSBTAG00000012921","bta:513392"
"ENSBTAG00000016164","bta:510495"
"ENSBTAG00000011140","bta:617104"
"ENSBTAG00000001152","bta:511478"
"ENSBTAG00000010083","bta:281811"
"ENSBTAG00000009106","bta:614746"
"ENSBTAG00000054326","bta:100138335"
"ENSBTAG00000052708","bta:100336754"
"ENSBTAG00000049215","bta:781091"
"ENSBTAG00000011143","bta:539679"
"ENSBTAG00000031793","bta:768044"
"ENSBTAG00000006702","bta:534165"
"ENSBTAG00000021632","bta:281312"
"ENSBTAG00000030674","bta:517063"
"ENSBTAG00000016131","bta:516644"
"ENSBTAG00000031352","bta:100125579"
"ENSBTAG00000027809","bta:527428"
"ENSBTAG00000005617","bta:524085"
"ENSBTAG00000006256","bta:541043"
"ENSBTAG00000054062","bta:281701"
"ENSBTAG00000020446","bta:510889"
"ENSBTAG00000040038","bta:112447768"
"ENSBTAG00000003147","bta:537201"
"ENSBTAG00000015038","bta:281810"
"ENSBTAG00000021791","bta:510532"
"ENSBTAG00000008376","bta:540767"
"ENSBTAG00000014470","bta:505677"
"ENSBTAG00000013598","bta:536121"
"ENSBTAG00000055112","bta:506159"
"ENSBTAG00000009933","bta:515051"
"ENSBTAG00000011156","bta:317692"
"ENSBTAG00000030686","bta:522059"
"ENSBTAG00000005483","bta:512582"
"ENSBTAG00000009104","bta:528100"
"ENSBTAG00000016656","bta:540789"
"ENSBTAG00000008537","bta:614125"
"ENSBTAG00000015090","bta:504701"
"ENSBTAG00000024482","bta:540101"
"ENSBTAG00000004814","bta:535487"
"ENSBTAG00000008538","bta:524709"
"ENSBTAG00000018402","bta:541277"
"ENSBTAG00000001107","bta:618428"
"ENSBTAG00000008313","bta:407241"
"ENSBTAG00000001109","bta:445421"
"ENSBTAG00000017706","bta:505294"
"ENSBTAG00000014051","bta:282140"
"ENSBTAG00000005066","bta:513211"
"ENSBTAG00000045981","bta:618387"
"ENSBTAG00000002171","bta:532081"
"ENSBTAG00000015037","bta:783429"
"ENSBTAG00000011150","bta:539034"
"ENSBTAG00000015650","bta:517433"
"ENSBTAG00000019402","bta:519687"
"ENSBTAG00000016455","bta:536020"
"ENSBTAG00000018352","bta:539379"
"ENSBTAG00000005071","bta:783019"
"ENSBTAG00000021755","bta:785761"
"ENSBTAG00000017232","bta:534909"
"ENSBTAG00000017691","bta:100335299"
"ENSBTAG00000007644","bta:618399"
"ENSBTAG00000018765","bta:784494"
"ENSBTAG00000015904","bta:535597"
"ENSBTAG00000025462","bta:618405"
"ENSBTAG00000000985","bta:783373"
"ENSBTAG00000008539","bta:783487"
"ENSBTAG00000013624","bta:516326"
"ENSBTAG00000027049","bta:768071"
"ENSBTAG00000015361","bta:539548"
"ENSBTAG00000008285","bta:539092"
"ENSBTAG00000019138","bta:777770"
"ENSBTAG00000001060","bta:281736"
"ENSBTAG00000046534","bta:107131705"
"ENSBTAG00000003855","bta:104976390"
"ENSBTAG00000011706","bta:526409"
"ENSBTAG00000011147","bta:539035"
"ENSBTAG00000038190","bta:516032"
"ENSBTAG00000040268","bta:784986"
"ENSBTAG00000013623","bta:516325"
"ENSBTAG00000014873","bta:614794"
"ENSBTAG00000024157","bta:767895"
"ENSBTAG00000016295","bta:512203"
"ENSBTAG00000000718","bta:518647"
"ENSBTAG00000014877","bta:513629"
"ENSBTAG00000018883","bta:514327"
"ENSBTAG00000005328","bta:541255"
"ENSBTAG00000018877","bta:511603"
"ENSBTAG00000020817","bta:541595"
"ENSBTAG00000009949","bta:510162"
"ENSBTAG00000031346","bta:785299"
"ENSBTAG00000005068","bta:511081"
"ENSBTAG00000012312","bta:783965"
"ENSBTAG00000025792","bta:522142"
"ENSBTAG00000037649","bta:790124"
"ENSBTAG00000019983","bta:100140419"
"ENSBTAG00000049416","bta:615760"
"ENSBTAG00000010388","bta:282276"
"ENSBTAG00000011466","bta:613996"
"ENSBTAG00000015804","bta:538903"
"ENSBTAG00000004524","bta:504285"
"ENSBTAG00000009615","bta:282689"
"ENSBTAG00000011471","bta:506598"
"ENSBTAG00000004521","bta:509920"
"ENSBTAG00000043990","bta:789972"
"ENSBTAG00000054686","bta:525174"
"ENSBTAG00000016478","bta:618425"
"ENSBTAG00000003178","bta:534601"
"ENSBTAG00000016374","bta:519626"
"ENSBTAG00000015172","bta:517812"
"ENSBTAG00000016477","bta:618430"
"ENSBTAG00000018522","bta:506973"
"ENSBTAG00000015807","bta:506997"
"ENSBTAG00000030838","bta:112446467"
"ENSBTAG00000019166","bta:527312"
"ENSBTAG00000021060","bta:508497"
"ENSBTAG00000007814","bta:614786"
"ENSBTAG00000009996","bta:510442"
"ENSBTAG00000014797","bta:532730"
"ENSBTAG00000019011","bta:534402"
"ENSBTAG00000019114","bta:539181"
"ENSBTAG00000001649","bta:784747"
"ENSBTAG00000001893","bta:507646"
"ENSBTAG00000018777","bta:505740"
"ENSBTAG00000021072","bta:534119"
"ENSBTAG00000001647","bta:529056"
"ENSBTAG00000031385","bta:519896"
"ENSBTAG00000015170","bta:514332"
"ENSBTAG00000018991","bta:536433"
"ENSBTAG00000021061","bta:282015"
"ENSBTAG00000025452","bta:789082"
"ENSBTAG00000015163","bta:533038"
"ENSBTAG00000010786","bta:533768"
"ENSBTAG00000048207","bta:107132900"
"ENSBTAG00000003965","bta:286864"
"ENSBTAG00000025211","bta:513047"
"ENSBTAG00000003970","bta:504291"
"ENSBTAG00000019960","bta:507280"
"ENSBTAG00000014955","bta:280718"
"ENSBTAG00000023182","bta:100337119"
"ENSBTAG00000007937","bta:514682"
"ENSBTAG00000014956","bta:509378"
"ENSBTAG00000004041","bta:510084"
"ENSBTAG00000021062","bta:789613"
"ENSBTAG00000032947","bta:527289"
"ENSBTAG00000013493","bta:516077"
"ENSBTAG00000015858","bta:511210"
"ENSBTAG00000018681","bta:524443"
"ENSBTAG00000023607","bta:613886"
"ENSBTAG00000005362","bta:618588"
"ENSBTAG00000015169","bta:536181"
"ENSBTAG00000014907","bta:508932"
"ENSBTAG00000011516","bta:519993"
"ENSBTAG00000002174","bta:540025"
"ENSBTAG00000005355","bta:506107"
"ENSBTAG00000009034","bta:281023"
"ENSBTAG00000038949","bta:614151"
"ENSBTAG00000024947","bta:616168"
"ENSBTAG00000015860","bta:100124501"
"ENSBTAG00000010298","bta:613479"
"ENSBTAG00000013302","bta:533850"
"ENSBTAG00000021887","bta:509241"
"ENSBTAG00000018879","bta:529894"
"ENSBTAG00000012164","bta:514194"
"ENSBTAG00000004544","bta:539143"
"ENSBTAG00000014567","bta:338037"
"ENSBTAG00000002600","bta:505160"
"ENSBTAG00000017220","bta:280804"
"ENSBTAG00000013635","bta:281978"
"ENSBTAG00000021240","bta:512133"
"ENSBTAG00000009443","bta:404167"
"ENSBTAG00000002993","bta:524821"
"ENSBTAG00000020726","bta:524352"
"ENSBTAG00000006039","bta:327676"
"ENSBTAG00000021143","bta:359716"
"ENSBTAG00000008819","bta:518515"
"ENSBTAG00000014908","bta:101902682"
"ENSBTAG00000038659","bta:539881"
"ENSBTAG00000034255","bta:532850"
"ENSBTAG00000049217","bta:508933"
"ENSBTAG00000006036","bta:505855"
"ENSBTAG00000012684","bta:509167"
"ENSBTAG00000030710","bta:614469"
"ENSBTAG00000014699","bta:538402"
"ENSBTAG00000044204","bta:509801"
"ENSBTAG00000027879","bta:767977"
"ENSBTAG00000008228","bta:504789"
"ENSBTAG00000053396","bta:104969408"
"ENSBTAG00000004770","bta:517426"
"ENSBTAG00000004636","bta:513040"
"ENSBTAG00000010161","bta:511112"
"ENSBTAG00000001603","bta:522186"
"ENSBTAG00000043999","bta:616986"
"ENSBTAG00000012370","bta:282660"
"ENSBTAG00000019370","bta:781001"
"ENSBTAG00000025448","bta:510569"
"ENSBTAG00000030706","bta:510138"
"ENSBTAG00000018303","bta:538320"
"ENSBTAG00000031564","bta:507679"
"ENSBTAG00000021538","bta:523485"
"ENSBTAG00000019425","bta:617508"
"ENSBTAG00000000285","bta:522459"
"ENSBTAG00000054448","bta:535674"
"ENSBTAG00000008352","bta:407146"
"ENSBTAG00000014526","bta:505007"
"ENSBTAG00000008389","bta:282326"
"ENSBTAG00000008351","bta:781903"
"ENSBTAG00000026610","bta:618483"
"ENSBTAG00000051082","bta:535297"
"ENSBTAG00000021751","bta:513223"
"ENSBTAG00000008501","bta:532383"
"ENSBTAG00000021449","bta:100138632"
"ENSBTAG00000000566","bta:786080"
"ENSBTAG00000014759","bta:534416"
"ENSBTAG00000005269","bta:281668"
"ENSBTAG00000019432","bta:616254"
"ENSBTAG00000021741","bta:517953"
"ENSBTAG00000002134","bta:100335985"
"ENSBTAG00000049441","bta:101907518"
"ENSBTAG00000014620","bta:539442"
"ENSBTAG00000018049","bta:538519"
"ENSBTAG00000007298","bta:617473"
"ENSBTAG00000013256","bta:520189"
"ENSBTAG00000025445","bta:789148"
"ENSBTAG00000033902","bta:782162"
"ENSBTAG00000026842","bta:529922"
"ENSBTAG00000006947","bta:527583"
"ENSBTAG00000032591","bta:538634"
"ENSBTAG00000030503","bta:618489"
"ENSBTAG00000014181","bta:540353"
"ENSBTAG00000012953","bta:536162"
"ENSBTAG00000008609","bta:540614"
"ENSBTAG00000039888","bta:514372"
"ENSBTAG00000010529","bta:445418"
"ENSBTAG00000000287","bta:508383"
"ENSBTAG00000009381","bta:513244"
"ENSBTAG00000007897","bta:281416"
"ENSBTAG00000010124","bta:531455"
"ENSBTAG00000055302","bta:100140873"
"ENSBTAG00000012449","bta:787488"
"ENSBTAG00000002395","bta:783104"
"ENSBTAG00000054563","bta:781940"
"ENSBTAG00000016799","bta:112442685"
"ENSBTAG00000044184","bta:526529"
"ENSBTAG00000012267","bta:781886"
"ENSBTAG00000008029","bta:527722"
"ENSBTAG00000019722","bta:282244"
"ENSBTAG00000002985","bta:407176"
"ENSBTAG00000007888","bta:517590"
"ENSBTAG00000010796","bta:282373"
"ENSBTAG00000026242","bta:614130"
"ENSBTAG00000005247","bta:533321"
"ENSBTAG00000021237","bta:535297"
"ENSBTAG00000011319","bta:515193"
"ENSBTAG00000025477","bta:541246"
"ENSBTAG00000010797","bta:617773"
"ENSBTAG00000014494","bta:508245"
"ENSBTAG00000013513","bta:338089"
"ENSBTAG00000014495","bta:506246"
"ENSBTAG00000012391","bta:524749"
"ENSBTAG00000015957","bta:280824"
"ENSBTAG00000018239","bta:540033"
"ENSBTAG00000002640","bta:540675"
"ENSBTAG00000004328","bta:511215"
"ENSBTAG00000015953","bta:281247"
"ENSBTAG00000019877","bta:537464"
"ENSBTAG00000012296","bta:615885"
"ENSBTAG00000002865","bta:541458"
"ENSBTAG00000049189","bta:533308"
"ENSBTAG00000009962","bta:514033"
"ENSBTAG00000023846","bta:510536"
"ENSBTAG00000000172","bta:282304"
"ENSBTAG00000000446","bta:512547"
"ENSBTAG00000018705","bta:535603"
"ENSBTAG00000007943","bta:532835"
"ENSBTAG00000015562","bta:317710"
"ENSBTAG00000023845","bta:617631"
"ENSBTAG00000002779","bta:517459"
"ENSBTAG00000014496","bta:519716"
"ENSBTAG00000011252","bta:788127"
"ENSBTAG00000021386","bta:782603"
"ENSBTAG00000019704","bta:539633"
"ENSBTAG00000014028","bta:511744"
"ENSBTAG00000014497","bta:617303"
"ENSBTAG00000011817","bta:282236"
"ENSBTAG00000047103","bta:100297815"
"ENSBTAG00000005481","bta:282132"
"ENSBTAG00000052417","bta:781850"
"ENSBTAG00000023847","bta:531250"
"ENSBTAG00000014827","bta:282392"
"ENSBTAG00000019697","bta:614049"
"ENSBTAG00000031235","bta:280825"
"ENSBTAG00000015014","bta:767930"
"ENSBTAG00000053238","bta:540675"
"ENSBTAG00000014396","bta:522795"
"ENSBTAG00000020451","bta:516328"
"ENSBTAG00000013177","bta:511790"
"ENSBTAG00000050016","bta:767916"
"ENSBTAG00000031231","bta:789216"
"ENSBTAG00000001721","bta:280812"
"ENSBTAG00000039213","bta:516742"
"ENSBTAG00000012272","bta:538974"
"ENSBTAG00000018041","bta:504301"
"ENSBTAG00000031481","bta:519714"
"ENSBTAG00000013178","bta:511791"
"ENSBTAG00000015012","bta:617088"
"ENSBTAG00000003445","bta:281366"
"ENSBTAG00000014498","bta:613535"
"ENSBTAG00000053598","bta:507488"
"ENSBTAG00000024801","bta:100337114"
"ENSBTAG00000014382","bta:519027"
"ENSBTAG00000023523","bta:613960"
"ENSBTAG00000016645","bta:282238"
"ENSBTAG00000005479","bta:535192"
"ENSBTAG00000000668","bta:541266"
"ENSBTAG00000015007","bta:525346"
"ENSBTAG00000012828","bta:534252"
"ENSBTAG00000001006","bta:522046"
"ENSBTAG00000017911","bta:525631"
"ENSBTAG00000010819","bta:539099"
"ENSBTAG00000015008","bta:528454"
"ENSBTAG00000039090","bta:514533"
"ENSBTAG00000021209","bta:515582"
"ENSBTAG00000017289","bta:505595"
"ENSBTAG00000017913","bta:539594"
"ENSBTAG00000031209","bta:508155"
"ENSBTAG00000000456","bta:510039"
"ENSBTAG00000015426","bta:515410"
"ENSBTAG00000005557","bta:504856"
"ENSBTAG00000010003","bta:618473"
"ENSBTAG00000015316","bta:614028"
"ENSBTAG00000000128","bta:533929"
"ENSBTAG00000046659","bta:787976"
"ENSBTAG00000051105","bta:617411"
"ENSBTAG00000003221","bta:781834"
"ENSBTAG00000017837","bta:282239"
"ENSBTAG00000013727","bta:281568"
"ENSBTAG00000013452","bta:516762"
"ENSBTAG00000047830","bta:100190915"
"ENSBTAG00000025898","bta:527162"
"ENSBTAG00000008845","bta:533964"
"ENSBTAG00000001116","bta:507327"
"ENSBTAG00000045633","bta:281607"
"ENSBTAG00000018941","bta:534505"
"ENSBTAG00000023172","bta:521706"
"ENSBTAG00000012980","bta:506754"
"ENSBTAG00000020436","bta:536335"
"ENSBTAG00000001348","bta:507292"
"ENSBTAG00000010119","bta:535075"
"ENSBTAG00000020792","bta:100336620"
"ENSBTAG00000003312","bta:534506"
"ENSBTAG00000015376","bta:540642"
"ENSBTAG00000020238","bta:534114"
"ENSBTAG00000000473","bta:536495"
"ENSBTAG00000021975","bta:536993"
"ENSBTAG00000013755","bta:282564"
"ENSBTAG00000008267","bta:506268"
"ENSBTAG00000040384","bta:100125877"
"ENSBTAG00000008844","bta:783970"
"ENSBTAG00000021161","bta:618618"
"ENSBTAG00000006928","bta:505323"
"ENSBTAG00000013715","bta:100335482"
"ENSBTAG00000012870","bta:507682"
"ENSBTAG00000005852","bta:525558"
"ENSBTAG00000013449","bta:535393"
"ENSBTAG00000021843","bta:539529"
"ENSBTAG00000002194","bta:104968465"
"ENSBTAG00000006478","bta:767897"
"ENSBTAG00000020918","bta:617982"
"ENSBTAG00000007694","bta:616884"
"ENSBTAG00000010957","bta:534183"
"ENSBTAG00000046720","bta:782781"
"ENSBTAG00000033998","bta:100138955"
"ENSBTAG00000021131","bta:528135"
"ENSBTAG00000035084","bta:445419"
"ENSBTAG00000050573","bta:104969122"
"ENSBTAG00000017161","bta:514249"
"ENSBTAG00000021208","bta:528960"
"ENSBTAG00000001570","bta:281095"
"ENSBTAG00000014062","bta:616869"
"ENSBTAG00000002140","bta:280823"
"ENSBTAG00000025718","bta:535508"
"ENSBTAG00000012970","bta:104968470"
"ENSBTAG00000021135","bta:614063"
"ENSBTAG00000034626","bta:768246"
"ENSBTAG00000050151","bta:534925"
"ENSBTAG00000054746","bta:100848900"
"ENSBTAG00000008575","bta:517509"
"ENSBTAG00000023840","bta:510233"
"ENSBTAG00000017457","bta:526376"
"ENSBTAG00000014409","bta:538897"
"ENSBTAG00000012973","bta:531956"
"ENSBTAG00000000219","bta:537804"
"ENSBTAG00000003395","bta:523338"
"ENSBTAG00000009769","bta:101906939"
"ENSBTAG00000000854","bta:404548"
"ENSBTAG00000014158","bta:521089"
"ENSBTAG00000000536","bta:509082"
"ENSBTAG00000013023","bta:509109"
"ENSBTAG00000010382","bta:100295610"
"ENSBTAG00000018575","bta:100336818"
"ENSBTAG00000018280","bta:508028"
"ENSBTAG00000007411","bta:617960"
"ENSBTAG00000008876","bta:618333"
"ENSBTAG00000005522","bta:521251"
"ENSBTAG00000000534","bta:281414"
"ENSBTAG00000034659","bta:541134"
"ENSBTAG00000026963","bta:281940"
"ENSBTAG00000013260","bta:506451"
"ENSBTAG00000011719","bta:529603"
"ENSBTAG00000019708","bta:506059"
"ENSBTAG00000008039","bta:515030"
"ENSBTAG00000036078","bta:786490"
"ENSBTAG00000046769","bta:100126054"
"ENSBTAG00000000074","bta:615371"
"ENSBTAG00000016385","bta:280787"
"ENSBTAG00000013176","bta:615490"
"ENSBTAG00000016058","bta:540231"
"ENSBTAG00000019440","bta:617946"
"ENSBTAG00000004518","bta:519918"
"ENSBTAG00000002586","bta:509039"
"ENSBTAG00000003397","bta:281730"
"ENSBTAG00000009019","bta:518356"
"ENSBTAG00000022227","bta:513193"
"ENSBTAG00000038387","bta:524601"
"ENSBTAG00000046172","bta:100299281"
"ENSBTAG00000035083","bta:777786"
"ENSBTAG00000006343","bta:515700"
"ENSBTAG00000004721","bta:530502"
"ENSBTAG00000002730","bta:784720"
"ENSBTAG00000018753","bta:534678"
"ENSBTAG00000021396","bta:511689"
"ENSBTAG00000012652","bta:512517"
"ENSBTAG00000001429","bta:510912"
"ENSBTAG00000031306","bta:100125943"
"ENSBTAG00000014322","bta:512120"
"ENSBTAG00000008054","bta:614279"
"ENSBTAG00000010647","bta:505824"
"ENSBTAG00000010977","bta:281170"
"ENSBTAG00000054123","bta:539913"
"ENSBTAG00000005868","bta:533227"
"ENSBTAG00000014288","bta:534963"
"ENSBTAG00000013863","bta:539175"
"ENSBTAG00000021725","bta:617943"
"ENSBTAG00000005273","bta:515640"
"ENSBTAG00000007011","bta:767956"
"ENSBTAG00000039509","bta:516026"
"ENSBTAG00000018810","bta:338092"
"ENSBTAG00000009481","bta:504762"
"ENSBTAG00000008390","bta:613403"
"ENSBTAG00000005704","bta:522114"
"ENSBTAG00000009439","bta:534065"
"ENSBTAG00000015955","bta:616293"
"ENSBTAG00000000236","bta:287022"
"ENSBTAG00000000496","bta:521454"
"ENSBTAG00000015537","bta:540692"
"ENSBTAG00000051542","bta:530929"
"ENSBTAG00000011067","bta:525040"
"ENSBTAG00000004569","bta:615034"
"ENSBTAG00000011321","bta:515679"
"ENSBTAG00000051904","bta:521656"
"ENSBTAG00000014581","bta:790110"
"ENSBTAG00000019260","bta:536555"
"ENSBTAG00000046358","bta:282296"
"ENSBTAG00000005791","bta:613425"
"ENSBTAG00000011986","bta:539290"
"ENSBTAG00000018571","bta:520709"
"ENSBTAG00000004941","bta:768066"
"ENSBTAG00000019608","bta:534721"
"ENSBTAG00000015099","bta:534970"
"ENSBTAG00000016995","bta:514441"
"ENSBTAG00000050482","bta:613265"
"ENSBTAG00000015100","bta:338075"
"ENSBTAG00000018744","bta:537595"
"ENSBTAG00000002020","bta:513587"
"ENSBTAG00000011383","bta:519597"
"ENSBTAG00000011590","bta:767905"
"ENSBTAG00000003925","bta:100125289"
"ENSBTAG00000019636","bta:516087"
"ENSBTAG00000002362","bta:538827"
"ENSBTAG00000003929","bta:507648"
"ENSBTAG00000005792","bta:512466"
"ENSBTAG00000011591","bta:513714"
"ENSBTAG00000010718","bta:789713"
"ENSBTAG00000001034","bta:407221"
"ENSBTAG00000017313","bta:617805"
"ENSBTAG00000018254","bta:512613"
"ENSBTAG00000002021","bta:614520"
"ENSBTAG00000011959","bta:540647"
"ENSBTAG00000053766","bta:107132327"
"ENSBTAG00000033748","bta:493716"
"ENSBTAG00000000271","bta:532884"
"ENSBTAG00000009704","bta:517202"
"ENSBTAG00000011957","bta:537195"
"ENSBTAG00000020568","bta:538870"
"ENSBTAG00000051030","bta:510406"
"ENSBTAG00000021069","bta:534781"
"ENSBTAG00000011271","bta:781881"
"ENSBTAG00000002199","bta:527107"
"ENSBTAG00000024075","bta:536970"
"ENSBTAG00000020093","bta:617935"
"ENSBTAG00000005795","bta:532978"
"ENSBTAG00000010719","bta:509971"
"ENSBTAG00000000916","bta:789619"
"ENSBTAG00000030671","bta:785042"
"ENSBTAG00000001823","bta:540573"
"ENSBTAG00000007331","bta:533642"
"ENSBTAG00000034985","bta:540135"
"ENSBTAG00000001257","bta:534958"
"ENSBTAG00000010763","bta:618644"
"ENSBTAG00000000918","bta:512804"
"ENSBTAG00000001254","bta:534898"
"ENSBTAG00000017533","bta:506753"
"ENSBTAG00000006551","bta:538949"
"ENSBTAG00000010242","bta:281897"
"ENSBTAG00000013999","bta:539755"
"ENSBTAG00000014238","bta:287017"
"ENSBTAG00000006471","bta:538576"
"ENSBTAG00000008989","bta:614947"
"ENSBTAG00000034598","bta:540063"
"ENSBTAG00000050467","bta:538638"
"ENSBTAG00000008721","bta:512999"
"ENSBTAG00000010246","bta:100125303"
"ENSBTAG00000006547","bta:507275"
"ENSBTAG00000031433","bta:518432"
"ENSBTAG00000044172","bta:100337404"
"ENSBTAG00000014006","bta:789634"
"ENSBTAG00000004427","bta:533350"
"ENSBTAG00000007657","bta:541156"
"ENSBTAG00000001706","bta:526134"
"ENSBTAG00000013956","bta:617809"
"ENSBTAG00000014208","bta:506768"
"ENSBTAG00000020928","bta:519627"
"ENSBTAG00000009995","bta:538794"
"ENSBTAG00000001714","bta:514165"
"ENSBTAG00000005574","bta:280750"
"ENSBTAG00000012100","bta:281969"
"ENSBTAG00000017833","bta:540195"
"ENSBTAG00000011761","bta:536328"
"ENSBTAG00000038462","bta:618298"
"ENSBTAG00000018671","bta:618507"
"ENSBTAG00000018025","bta:613455"
"ENSBTAG00000015026","bta:511845"
"ENSBTAG00000013988","bta:510373"
"ENSBTAG00000015571","bta:512468"
"ENSBTAG00000025443","bta:523042"
"ENSBTAG00000031476","bta:788775"
"ENSBTAG00000015704","bta:509611"
"ENSBTAG00000047225","bta:508365"
"ENSBTAG00000000565","bta:541058"
"ENSBTAG00000000261","bta:768001"
"ENSBTAG00000004059","bta:504287"
"ENSBTAG00000001016","bta:506175"
"ENSBTAG00000003884","bta:524306"
"ENSBTAG00000013974","bta:510133"
"ENSBTAG00000048271","bta:532244"
"ENSBTAG00000022539","bta:614776"
"ENSBTAG00000005907","bta:327665"
"ENSBTAG00000030669","bta:534011"
"ENSBTAG00000044009","bta:784202"
"ENSBTAG00000054459","bta:100295594"
"ENSBTAG00000019645","bta:534579"
"ENSBTAG00000050523","bta:112448749"
"ENSBTAG00000031569","bta:517052"
"ENSBTAG00000005238","bta:786958"
"ENSBTAG00000006150","bta:519302"
"ENSBTAG00000019795","bta:540145"
"ENSBTAG00000013793","bta:507781"
"ENSBTAG00000005905","bta:523321"
"ENSBTAG00000016013","bta:509431"
"ENSBTAG00000019793","bta:617133"
"ENSBTAG00000050757","bta:618722"
"ENSBTAG00000032839","bta:786557"
"ENSBTAG00000000564","bta:613901"
"ENSBTAG00000002164","bta:613754"
"ENSBTAG00000021756","bta:541172"
"ENSBTAG00000014130","bta:614700"
"ENSBTAG00000007685","bta:514237"
"ENSBTAG00000048142","bta:510657"
"ENSBTAG00000019961","bta:614308"
"ENSBTAG00000030864","bta:100125925"
"ENSBTAG00000007686","bta:516578"
"ENSBTAG00000002581","bta:282497"
"ENSBTAG00000007933","bta:509304"
"ENSBTAG00000000937","bta:538826"
"ENSBTAG00000003366","bta:504760"
"ENSBTAG00000021731","bta:514660"
"ENSBTAG00000011179","bta:512079"
"ENSBTAG00000019963","bta:281457"
"ENSBTAG00000045923","bta:282498"
"ENSBTAG00000013873","bta:540230"
"ENSBTAG00000050546","bta:782191"
"ENSBTAG00000006824","bta:517850"
"ENSBTAG00000004037","bta:280831"
"ENSBTAG00000047934","bta:100301320"
"ENSBTAG00000047707","bta:282493"
"ENSBTAG00000014605","bta:504512"
"ENSBTAG00000053225","bta:100301231"
"ENSBTAG00000012332","bta:540024"
"ENSBTAG00000013406","bta:539381"
"ENSBTAG00000055272","bta:787625"
"ENSBTAG00000000555","bta:512995"
"ENSBTAG00000001086","bta:510008"
"ENSBTAG00000003404","bta:508874"
"ENSBTAG00000016002","bta:519307"
"ENSBTAG00000003405","bta:508875"
"ENSBTAG00000016931","bta:526129"
"ENSBTAG00000013961","bta:515332"
"ENSBTAG00000012357","bta:512656"
"ENSBTAG00000003038","bta:281586"
"ENSBTAG00000005234","bta:533675"
"ENSBTAG00000019965","bta:618499"
"ENSBTAG00000002167","bta:537633"
"ENSBTAG00000011826","bta:537878"
"ENSBTAG00000019964","bta:504526"
"ENSBTAG00000004381","bta:539853"
"ENSBTAG00000005848","bta:540856"
"ENSBTAG00000003407","bta:508876"
